SKUs;qty;EcoTaxe;AMZ_BE;AMZ_BE_PrixPromo;AMZ_BE_DateDebut;AMZ_BE_DateFin;AMZ_DE;AMZ_DE_PrixPromo;AMZ_DE_DateDebut;AMZ_DE_DateFin;AMZ_ES;AMZ_ES_PrixPromo;AMZ_ES_DateDebut;AMZ_ES_DateFin;AMZ_FR;AMZ_FR_PrixPromo;AMZ_FR_DateDebut;AMZ_FR_DateFin;AMZ_IT;AMZ_IT_PrixPromo;AMZ_IT_DateDebut;AMZ_IT_DateFin;AMZ_Prime;AMZ_Prime_PrixPromo;AMZ_Prime_DateDebut;AMZ_Prime_DateFin;Cdiscount;Cdiscount_PrixPromo;Cdiscount_DateDebut;Cdiscount_DateFin;Cdiscount_FF;Cdiscount_FF_PrixPromo;Cdiscount_FF_DateDebut;Cdiscount_FF_DateFin;LeroyMerlin;LeroyMerlin_PrixPromo;LeroyMerlin_DateDebut;LeroyMerlin_DateFin;LeroyMerlin_FF;LeroyMerlin_FF_PrixPromo;LeroyMerlin_FF_DateDebut;LeroyMerlin_FF_DateFin;Mano_DE;Mano_DE_PrixPromo;Mano_DE_DateDebut;Mano_DE_DateFin;Mano_DE_FF;Mano_DE_FF_PrixPromo;Mano_DE_FF_DateDebut;Mano_DE_FF_DateFin;Mano_ES;Mano_ES_PrixPromo;Mano_ES_DateDebut;Mano_ES_DateFin;Mano_ES_FF;Mano_ES_FF_PrixPromo;Mano_ES_FF_DateDebut;Mano_ES_FF_DateFin;Mano_FR;Mano_FR_PrixPromo;Mano_FR_DateDebut;Mano_FR_DateFin;Mano_FR_FF;Mano_FR_FF_PrixPromo;Mano_FR_FF_DateDebut;Mano_FR_FF_DateFin;Mano_IT;Mano_IT_PrixPromo;Mano_IT_DateDebut;Mano_IT_DateFin;Mano_IT_FF;Mano_IT_FF_PrixPromo;Mano_IT_FF_DateDebut;Mano_IT_FF_DateFin;Mano_Pro;Mano_Pro_PrixPromo;Mano_Pro_DateDebut;Mano_Pro_DateFin;Mano_Pro_FF;Mano_Pro_FF_PrixPromo;Mano_Pro_FF_DateDebut;Mano_Pro_FF_DateFin;Autres;Autres_PrixPromo;Autres_DateDebut;Autres_DateFin;PxReference;Mano_Qte_1;Mano_Rmz_Qte_1;Mano_Qte_2;Mano_Rmz_Qte_2;Mano_Qte_3;Mano_Rmz_Qte_3;Cdiscount_CategoryCode;Cdiscount_Frais_BigParcelEco
11626;1;0;46.99;39.94;2025-07-01;2025-07-28;46.99;39.94;2025-07-01;2025-07-28;46.99;39.94;2025-07-01;2025-07-28;46.99;39.94;2025-06-25;2025-07-22;46.99;39.94;2025-07-01;2025-07-28;54.66;47.76;2025-06-25;2025-07-22;46.99;39.94;2025-06-25;2025-07-22;0;0;;;46.99;39.94;2025-06-25;2025-07-22;46.99;0;;;46.99;39.94;2025-07-01;2025-07-28;0;0;;;46.99;39.94;2025-07-01;2025-07-28;0;0;;;46.99;39.94;2025-06-25;2025-07-22;0;0;;;46.99;39.94;2025-07-01;2025-07-28;0;0;;;45.58;38.74;2025-06-25;2025-07-22;0;0;;;46.99;39.94;2025-06-25;2025-07-22;53.68;0;0;0;0;0;0;10090201;
11627;0;0;46.99;39.94;2025-07-01;2025-07-28;46.99;39.94;2025-07-01;2025-07-28;46.99;39.94;2025-07-01;2025-07-28;46.99;39.94;2025-06-25;2025-07-22;46.99;39.94;2025-07-01;2025-07-28;54.66;47.76;2025-06-25;2025-07-22;46.99;39.94;2025-06-25;2025-07-22;0;0;;;46.99;39.94;2025-06-25;2025-07-22;46.99;0;;;46.99;39.94;2025-07-01;2025-07-28;0;0;;;46.99;39.94;2025-07-01;2025-07-28;0;0;;;46.99;39.94;2025-06-25;2025-07-22;0;0;;;46.99;39.94;2025-07-01;2025-07-28;0;0;;;45.58;38.74;2025-06-25;2025-07-22;0;0;;;46.99;39.94;2025-06-25;2025-07-22;53.68;0;0;0;0;0;0;10090201;
11628;9;0;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;57.66;0;;;49.99;0;;;0;0;;;49.99;0;;;55.99;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;48.49;0;;;0;0;;;49.99;0;;;0;0;0;0;0;0;0;1C030301;
11629;7;0;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;57.66;0;;;49.99;0;;;0;0;;;49.99;0;;;55.99;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;48.49;0;;;0;0;;;49.99;0;;;0;0;0;0;0;0;0;1C030301;
11630;6;0;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;57.66;0;;;49.99;0;;;0;0;;;49.99;0;;;55.99;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;48.49;0;;;0;0;;;49.99;0;;;0;0;0;0;0;0;0;1C030301;
11631;8;0;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;57.66;0;;;49.99;0;;;0;0;;;49.99;0;;;55.99;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;48.49;0;;;0;0;;;49.99;0;;;0;0;0;0;0;0;0;1C030301;
11632;11;0;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;49.99;0;;;57.66;0;;;49.99;0;;;0;0;;;49.99;0;;;55.99;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;49.99;0;;;0;0;;;48.49;0;;;0;0;;;49.99;0;;;0;0;0;0;0;0;0;1C030301;
11633;1;0;55.99;44.79;2025-07-01;2025-07-28;55.99;44.79;2025-07-01;2025-07-28;55.99;44.79;2025-07-01;2025-07-28;55.99;44.79;2025-06-25;2025-07-22;55.99;44.79;2025-07-01;2025-07-28;63.66;52.62;2025-06-25;2025-07-22;55.99;44.79;2025-06-25;2025-07-22;0;0;;;55.99;44.79;2025-06-25;2025-07-22;55.99;0;;;55.99;44.79;2025-07-01;2025-07-28;0;0;;;55.99;44.79;2025-07-01;2025-07-28;0;0;;;55.99;44.79;2025-06-25;2025-07-22;0;0;;;55.99;44.79;2025-07-01;2025-07-28;0;0;;;54.31;43.45;2025-06-25;2025-07-22;0;0;;;55.99;44.79;2025-06-25;2025-07-22;0;0;0;0;0;0;0;1C030301;
11634;7;0;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-06-25;2025-07-22;69.99;59.49;2025-07-01;2025-07-28;77.66;67.31;2025-06-25;2025-07-22;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;69.99;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;67.89;57.71;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;0;0;0;0;0;1C030301;
11635;6;0;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-06-25;2025-07-22;69.99;59.49;2025-07-01;2025-07-28;77.66;67.31;2025-06-25;2025-07-22;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;69.99;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;67.89;57.71;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;0;0;0;0;0;1C030301;
11636;1;0;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-06-25;2025-07-22;69.99;59.49;2025-07-01;2025-07-28;77.66;67.31;2025-06-25;2025-07-22;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;69.99;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;67.89;57.71;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;0;0;0;0;0;1C030301;
11637;5;0;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-06-25;2025-07-22;69.99;59.49;2025-07-01;2025-07-28;77.66;67.31;2025-06-25;2025-07-22;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;69.99;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;67.89;57.71;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;0;0;0;0;0;1C030301;
11638;4;0;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-07-01;2025-07-28;69.99;59.49;2025-06-25;2025-07-22;69.99;59.49;2025-07-01;2025-07-28;77.66;67.31;2025-06-25;2025-07-22;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;69.99;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-07-01;2025-07-28;0;0;;;67.89;57.71;2025-06-25;2025-07-22;0;0;;;69.99;59.49;2025-06-25;2025-07-22;0;0;0;0;0;0;0;1C030301;
11639;29;0;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;15.66;0;;;7.99;0;;;0;0;;;7.99;0;;;7.99;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.75;0;;;0;0;;;7.99;0;;;0;0;0;0;0;0;0;0S061201;
11644;36;0;5.69;0;;;5.69;0;;;5.69;0;;;5.69;0;;;5.69;0;;;13.36;0;;;5.69;0;;;0;0;;;5.69;0;;;5.69;0;;;5.69;0;;;0;0;;;5.69;0;;;0;0;;;5.69;0;;;0;0;;;5.69;0;;;0;0;;;5.52;0;;;0;0;;;5.69;0;;;6.37;0;0;0;0;0;0;;
11645;26;0;4.99;0;;;4.99;0;;;4.99;0;;;4.99;0;;;4.99;0;;;12.66;0;;;4.99;0;;;0;0;;;4.99;0;;;4.99;0;;;4.99;0;;;0;0;;;4.99;0;;;0;0;;;4.99;0;;;0;0;;;4.99;0;;;0;0;;;4.84;0;;;0;0;;;4.99;0;;;5.59;0;0;0;0;0;0;07050K01;
11646;9;0.1;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;27.66;0;;;19.99;0;;;0;0;;;19.99;0;;;19.99;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.39;0;;;0;0;;;19.99;0;;;22.39;0;0;0;0;0;0;0S060901;
11647;19;0;9.99;0;;;9.99;0;;;9.99;0;;;9.99;0;;;9.99;0;;;17.66;0;;;9.99;0;;;0;0;;;9.99;0;;;9.99;0;;;9.99;0;;;0;0;;;9.99;0;;;0;0;;;9.99;0;;;0;0;;;9.99;0;;;0;0;;;9.69;0;;;0;0;;;9.99;0;;;11.18;0;0;0;0;0;0;0S060L01;
11648;31;0;14.99;0;;;14.99;0;;;14.99;0;;;14.99;0;;;14.99;0;;;22.66;0;;;14.99;0;;;0;0;;;14.99;0;;;14.99;0;;;14.99;0;;;18.99;0;;;14.99;0;;;18.99;0;;;14.99;0;;;18.99;0;;;14.99;0;;;18.99;0;;;14.54;0;;;18.42;0;;;14.99;0;;;16.79;0;0;0;0;0;0;0S060L01;
11649;24;0;9.99;0;;;9.99;0;;;9.99;0;;;9.99;0;;;9.99;0;;;17.66;0;;;9.99;0;;;0;0;;;9.99;0;;;9.99;0;;;9.99;0;;;0;0;;;9.99;0;;;0;0;;;9.99;0;;;0;0;;;9.99;0;;;0;0;;;9.69;0;;;0;0;;;9.99;0;;;0;0;0;0;0;0;0;0S060L01;
11650;32;0;4.99;0;;;4.99;0;;;4.99;0;;;4.99;0;;;4.99;0;;;12.66;0;;;4.99;0;;;0;0;;;4.99;0;;;4.99;0;;;4.99;0;;;0;0;;;4.99;0;;;0;0;;;4.99;0;;;0;0;;;4.99;0;;;0;0;;;4.84;0;;;0;0;;;4.99;0;;;5.64;0;0;0;0;0;0;0S060L01;
11651;0;0;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;13.66;0;;;5.99;0;;;0;0;;;5.99;0;;;5.99;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.81;0;;;0;0;;;5.99;0;;;6.74;0;0;0;0;0;0;0S060L01;
11657;12;0;5.95;0;;;5.95;0;;;5.95;0;;;5.95;0;;;5.95;0;;;13.62;0;;;5.95;0;;;0;0;;;5.95;0;;;5.95;0;;;5.95;0;;;0;0;;;5.95;0;;;0;0;;;5.95;0;;;0;0;;;5.95;0;;;0;0;;;5.77;0;;;0;0;;;5.95;0;;;6.66;0;0;0;0;0;0;0H040M01;
11658;14;0;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;15.66;0;;;7.99;0;;;0;0;;;7.99;0;;;7.99;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.75;0;;;0;0;;;7.99;0;;;8.95;0;0;0;0;0;0;0H040M01;
11661;13;0.02;33.99;0;;;33.99;0;;;33.99;0;;;33.99;0;;;33.99;0;;;41.66;0;;;33.99;0;;;0;0;;;33.99;0;;;33.99;0;;;33.99;0;;;0;0;;;33.99;0;;;0;0;;;33.99;0;;;0;0;;;33.99;0;;;0;0;;;32.97;0;;;0;0;;;33.99;0;;;0;0;0;0;0;0;0;0S081J01;
11663;19;0.02;29.95;0;;;29.95;0;;;29.95;0;;;29.95;0;;;29.95;0;;;37.62;0;;;29.95;0;;;0;0;;;29.95;0;;;29.95;0;;;29.95;0;;;0;0;;;29.95;0;;;0;0;;;29.95;0;;;0;0;;;29.95;0;;;0;0;;;29.05;0;;;0;0;;;29.95;0;;;0;0;0;0;0;0;0;0S0B0501;
11664;7;0.58;112.95;0;;;112.95;0;;;112.95;0;;;112.95;0;;;112.95;0;;;122.8;0;;;112.95;0;;;0;0;;;112.95;0;;;112.95;0;;;112.95;0;;;0;0;;;112.95;0;;;0;0;;;112.95;0;;;0;0;;;112.95;0;;;0;0;;;109.56;0;;;0;0;;;112.95;0;;;0;0;0;0;0;0;0;0S091V01;
11665;7;0.58;132.95;0;;;132.95;0;;;132.95;0;;;132.95;0;;;132.95;0;;;143.35;0;;;132.95;0;;;0;0;;;132.95;0;;;132.95;0;;;132.95;0;;;0;0;;;132.95;0;;;0;0;;;132.95;0;;;0;0;;;132.95;0;;;0;0;;;128.96;0;;;0;0;;;132.95;0;;;0;0;0;0;0;0;0;0S091V01;
11666;5;0.58;142.95;0;;;142.95;0;;;142.95;0;;;142.95;0;;;142.95;0;;;153.88;0;;;142.95;0;;;0;0;;;142.95;0;;;142.95;0;;;142.95;0;;;0;0;;;142.95;0;;;0;0;;;142.95;0;;;0;0;;;142.95;0;;;0;0;;;138.66;0;;;0;0;;;142.95;0;;;160.1;0;0;0;0;0;0;0S091V01;
11667;29;0;4.9;0;;;4.9;0;;;4.9;0;;;4.9;0;;;4.9;0;;;12.57;0;;;4.9;0;;;0;0;;;4.9;0;;;4.9;0;;;4.9;0;;;0;0;;;4.9;0;;;0;0;;;4.9;0;;;0;0;;;4.9;0;;;0;0;;;4.75;0;;;0;0;;;4.9;0;;;0;0;0;0;0;0;0;0C0B0201;
11670;26;0;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;13.66;0;;;5.99;0;;;0;0;;;5.99;0;;;5.99;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.81;0;;;0;0;;;5.99;0;;;6.71;0;0;0;0;0;0;0S080U01;
11671;147;0;3.99;0;;;3.99;0;;;3.99;0;;;3.99;0;;;3.99;0;;;11.81;0;;;3.99;0;;;0;0;;;3.99;0;;;3.99;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.99;0;;;0;0;;;3.87;0;;;0;0;;;3.99;0;;;0;0;0;0;0;0;0;0D010S01;
11672;11;0;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;32.57;0;;;24.9;0;;;0;0;;;24.9;0;;;24.9;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.15;0;;;0;0;;;24.9;0;;;0;0;0;0;0;0;0;10090201;
11673;14;0;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;32.57;0;;;24.9;0;;;0;0;;;24.9;0;;;24.9;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.15;0;;;0;0;;;24.9;0;;;0;0;0;0;0;0;0;10090201;
11674;13;0;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;32.57;0;;;24.9;0;;;0;0;;;24.9;0;;;24.9;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.15;0;;;0;0;;;24.9;0;;;0;0;0;0;0;0;0;10090201;
11675;12;0;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;32.57;0;;;24.9;0;;;0;0;;;24.9;0;;;24.9;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.15;0;;;0;0;;;24.9;0;;;0;0;0;0;0;0;0;10090201;
11676;8;0;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;24.9;0;;;32.57;0;;;24.9;0;;;0;0;;;24.9;0;;;24.9;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.9;0;;;0;0;;;24.15;0;;;0;0;;;24.9;0;;;0;0;0;0;0;0;0;10090201;
11677;58;0;7.29;0;;;7.29;0;;;7.29;0;;;7.29;0;;;7.29;0;;;14.96;0;;;7.29;0;;;0;0;;;7.29;0;;;7.29;0;;;7.29;0;;;0;0;;;7.29;0;;;0;0;;;7.29;0;;;0;0;;;7.29;0;;;0;0;;;7.07;0;;;0;0;;;7.29;0;;;8.16;0;0;0;0;0;0;1D060D01;
11678;208;0;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;7.99;0;;;15.66;0;;;7.99;0;;;0;0;;;7.99;0;;;7.99;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.99;0;;;0;0;;;7.75;0;;;0;0;;;7.99;0;;;8.95;0;0;0;0;0;0;1D060D01;
11679;17;0;11.99;0;;;11.99;0;;;11.99;0;;;11.99;0;;;11.99;0;;;19.66;0;;;11.99;0;;;0;0;;;11.99;0;;;11.99;0;;;11.99;0;;;0;0;;;11.99;0;;;0;0;;;11.99;0;;;0;0;;;11.99;0;;;0;0;;;11.63;0;;;0;0;;;11.99;0;;;13.43;0;0;0;0;0;0;1D060D01;
11680;31;0;7.29;0;;;7.29;0;;;7.29;0;;;7.29;0;;;7.29;0;;;14.96;0;;;7.29;0;;;0;0;;;7.29;0;;;7.29;0;;;7.29;0;;;0;0;;;7.29;0;;;0;0;;;7.29;0;;;0;0;;;7.29;0;;;0;0;;;7.07;0;;;0;0;;;7.29;0;;;8.16;0;0;0;0;0;0;1D060D01;
11681;12;0;10.29;0;;;10.29;0;;;10.29;0;;;10.29;0;;;10.29;0;;;17.96;0;;;10.29;0;;;0;0;;;10.29;0;;;10.29;0;;;10.29;0;;;0;0;;;10.29;0;;;0;0;;;10.29;0;;;0;0;;;10.29;0;;;0;0;;;9.98;0;;;0;0;;;10.29;0;;;11.52;0;0;0;0;0;0;1D060D01;
11682;11;0;8.65;0;;;8.65;0;;;8.65;0;;;8.65;0;;;8.65;0;;;16.32;0;;;8.65;0;;;0;0;;;8.65;0;;;8.65;0;;;8.65;0;;;0;0;;;8.65;0;;;0;0;;;8.65;0;;;0;0;;;8.65;0;;;0;0;;;8.39;0;;;0;0;;;8.65;0;;;9.68;0;0;0;0;0;0;1D060D01;
11683;0;0;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;13.81;0;;;5.99;0;;;0;0;;;5.99;0;;;5.99;0;;;5.99;0;;;9.99;8.99;2025-07-01;2025-07-28;5.99;0;;;9.99;8.99;2025-07-01;2025-07-28;5.99;0;;;9.99;8.99;2025-06-25;2025-07-22;5.99;0;;;9.99;8.99;2025-07-01;2025-07-28;5.81;0;;;9.69;8.72;2025-06-25;2025-07-22;5.99;0;;;6.71;0;0;0;0;0;0;0U0L0201;
11689;76;0;2.9;0;;;2.9;0;;;2.9;0;;;2.9;0;;;2.9;0;;;10.57;0;;;2.9;0;;;0;0;;;2.9;0;;;2.9;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.81;0;;;0;0;;;2.9;0;;;0;0;0;0;0;0;0;1C020601;
11690;79;0;2.9;0;;;2.9;0;;;2.9;0;;;2.9;0;;;2.9;0;;;10.57;0;;;2.9;0;;;0;0;;;2.9;0;;;2.9;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.81;0;;;0;0;;;2.9;0;;;0;0;0;0;0;0;0;1C020601;
11691;129;0;2.9;0;;;2.9;0;;;2.9;0;;;2.9;0;;;2.9;0;;;10.57;0;;;2.9;0;;;0;0;;;2.9;0;;;2.9;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.9;0;;;0;0;;;2.81;0;;;0;0;;;2.9;0;;;0;0;0;0;0;0;0;1C020601;
11699;12;0;24.99;0;;;24.99;0;;;24.99;0;;;24.99;0;;;24.99;0;;;32.66;0;;;24.99;0;;;0;0;;;24.99;0;;;24.99;0;;;24.99;0;;;0;0;;;24.99;0;;;0;0;;;24.99;0;;;0;0;;;24.99;0;;;0;0;;;24.24;0;;;0;0;;;24.99;0;;;27.98;0;0;0;0;0;0;0D0C0501;
11700;3;0;23.99;19.19;2025-07-01;2025-07-28;23.99;19.19;2025-07-01;2025-07-28;23.99;19.19;2025-07-01;2025-07-28;23.99;19.19;2025-06-25;2025-07-22;23.99;19.19;2025-07-01;2025-07-28;31.66;27.02;2025-06-25;2025-07-22;23.99;19.19;2025-06-25;2025-07-22;0;0;;;23.99;19.19;2025-06-25;2025-07-22;23.99;0;;;23.99;19.19;2025-07-01;2025-07-28;0;0;;;23.99;19.19;2025-07-01;2025-07-28;0;0;;;23.99;19.19;2025-06-25;2025-07-22;0;0;;;23.99;19.19;2025-07-01;2025-07-28;0;0;;;23.27;18.62;2025-06-25;2025-07-22;0;0;;;23.99;19.19;2025-06-25;2025-07-22;0;0;0;0;0;0;0;0D0C0501;
11701;21;0;27.99;0;;;27.99;0;;;27.99;0;;;27.99;0;;;27.99;0;;;35.81;0;;;27.99;0;;;0;0;;;27.99;0;;;27.99;0;;;27.99;0;;;0;0;;;27.99;0;;;0;0;;;27.99;0;;;0;0;;;27.99;0;;;0;0;;;27.15;0;;;0;0;;;27.99;0;;;28.88;0;0;0;0;0;0;;
11702;15;0;29.99;0;;;29.99;0;;;29.99;0;;;29.99;0;;;29.99;0;;;37.66;0;;;29.99;0;;;0;0;;;29.99;0;;;29.99;0;;;29.99;0;;;0;0;;;29.99;0;;;0;0;;;29.99;0;;;0;0;;;29.99;0;;;0;0;;;29.09;0;;;0;0;;;29.99;0;;;33.59;0;0;0;0;0;0;;
11703;16;0;32.99;0;;;32.99;0;;;32.99;0;;;32.99;0;;;32.99;0;;;40.66;0;;;32.99;0;;;0;0;;;32.99;0;;;32.99;0;;;32.99;0;;;0;0;;;32.99;0;;;0;0;;;32.99;0;;;0;0;;;32.99;0;;;0;0;;;32;0;;;0;0;;;32.99;0;;;36.95;0;0;0;0;0;0;0I020F01;
11704;14;0;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;27.66;0;;;19.99;0;;;0;0;;;19.99;0;;;19.99;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.99;0;;;0;0;;;19.39;0;;;0;0;;;19.99;0;;;22.39;0;0;0;0;0;0;0U0E0901;
11705;12;0;25.99;0;;;25.99;0;;;25.99;0;;;25.99;0;;;25.99;0;;;33.66;0;;;25.99;0;;;0;0;;;25.99;0;;;25.99;0;;;25.99;0;;;0;0;;;25.99;0;;;0;0;;;25.99;0;;;0;0;;;25.99;0;;;0;0;;;25.21;0;;;0;0;;;25.99;0;;;29.11;0;0;0;0;0;0;0U0E0901;
11707;265;0;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;5.99;0;;;13.81;0;;;5.99;0;;;0;0;;;5.99;0;;;5.99;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.99;0;;;0;0;;;5.81;0;;;0;0;;;5.99;0;;;6.71;0;0;0;0;0;0;0U0L0201;
11708;210;0;6.99;0;;;6.99;0;;;6.99;0;;;6.99;0;;;6.99;0;;;14.66;0;;;6.99;0;;;0;0;;;6.99;0;;;6.99;0;;;6.99;0;;;0;0;;;6.99;0;;;0;0;;;6.99;0;;;0;0;;;6.99;0;;;0;0;;;6.78;0;;;0;0;;;6.99;0;;;7.82;0;0;0;0;0;0;0U0L0201;
11709;0;0;11.99;0;;;11.99;0;;;11.99;0;;;11.99;0;;;11.99;0;;;19.66;0;;;11.99;0;;;0;0;;;11.99;0;;;11.99;0;;;11.99;0;;;0;0;;;11.99;0;;;0;0;;;11.99;0;;;0;0;;;11.99;0;;;0;0;;;11.63;0;;;0;0;;;11.99;0;;;13.43;0;0;0;0;0;0;0U0L0201;
11710;47;0;15.99;0;;;15.99;0;;;15.99;0;;;15.99;0;;;15.99;0;;;23.81;0;;;15.99;0;;;0;0;;;15.99;0;;;15.99;0;;;15.99;0;;;0;0;;;15.99;0;;;0;0;;;15.99;0;;;0;0;;;15.99;0;;;0;0;;;15.51;0;;;0;0;;;15.99;0;;;17.9;0;0;0;0;0;0;0U0L0201;
11711;37;0;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;19.99;0;;;27.66;0;;;19.99;0;;;0;0;;;19.99;0;;;19.99;0;;;19.99;0;;;24.49;0;;;19.99;0;;;24.49;0;;;19.99;0;;;24.49;0;;;19.99;0;;;24.49;0;;;19.39;0;;;23.76;0;;;19.99;0;;;22.39;0;0;0;0;0;0;0U0L0201;
